stop_id,stop_name,stop_lat,stop_lon
1415,"NC Královo Pole",49.217571,16.6071
1416,"Nálepkova",49.208794,16.55232
14160,"Troubsko, Veselka",49.176501,16.503807
1417,"Náměstí 28. dubna",49.225751,16.531631
1418,"Náměstí 28. října",49.201362,16.613655
14201,"Ořechov, Jeřábkova",49.108913,16.512492
14202,"Ořechov, Kerendov",49.117391,16.525788
14203,"Ořechov, kravín",49.108647,16.496457
14204,"Ořechov, obecní úřad",49.111516,16.518333
14205,"Ořechov, orlovna",49.111078,16.526128
14206,"Ořechov, tábor",49.110182,16.539924
14207,"Ořechov, zdravotní středisko",49.110484,16.527074
14208,"Prštice, rozcestí Hlína",49.113503,16.468491
14209,"Prštice, u zámku",49.118024,16.473363
1421,"Náměstí Karla IV.",49.206545,16.694703
14210,"Silůvky",49.105948,16.468237
14211,"Radostice, koupaliště",49.138151,16.467962
14212,"Radostice, Mlýnská silnice",49.135629,16.47497
14213,"Radostice, kostel",49.131522,16.477831
14214,"Radostice, u Žemličků",49.143552,16.467291
14215,"Ostrovačice, náměstí Viléma Mrštíka",49.21068,16.409513
14216,"Ostrovačice, Veveří",49.213744,16.408162
14217,"Říčany",49.214791,16.394854
14218,"Říčany, ZD",49.210156,16.396065
14219,"Říčky",49.232504,16.356725
1422,"Náměstí Republiky",49.211009,16.633815
14220,"Veverské Knínice",49.236629,16.403758
14221,"Veverské Knínice, horní konec",49.237818,16.396128
14222,"Veverské Knínice, rozcestí Pohádka Máje",49.227455,16.418309
14223,"Veverské Knínice, ZOD Veveří",49.231958,16.409008
14224,"Babice u Rosic",49.171092,16.359149
14225,"Rosice, ADOSA",49.18404,16.370951
14226,"Rosice, Brněnská",49.182939,16.39825
14227,"Rosice, Husova",49.182042,16.398904
14228,"Rosice, kamenolom",49.204877,16.341603
14229,"Rosice, Kamínky",49.184752,16.382659
1423,"Náměstí Svobody",49.195661,16.608003
14230,"Rosice, Litostrovská",49.187493,16.375703
14231,"Rosice, Okrouhlík",49.200506,16.363225
14232,"Rosice, Říčanská",49.185833,16.385113
14233,"Rosice, STK",49.184718,16.404969
14234,"Rosice, Těstárny",49.178804,16.384113
14235,"Rosice, Trávníky",49.183503,16.390776
14237,"Tetčice, Neslovická",49.166335,16.401901
14238,"Tetčice, žel. st.",49.172064,16.408677
14239,"Zastávka, Dům zdraví",49.186899,16.361801
14241,"Zastávka, Kopečky",49.196112,16.359186
14242,"Zastávka, železniční stanice",49.187458,16.359274
14244,"Ostrovačice, Říčanská",49.212743,16.406495
1426,"Náměstí Svornosti",49.215382,16.582495
1428,"Nemocnice u sv. Anny",49.191497,16.59903
1429,"Nemocnice Bohunice",49.175846,16.567196
1430,"Nemocnice Milosrdných bratří",49.183691,16.595021
14301,"Domašov",49.245402,16.343654
14302,"Domašov, cestmistrovství",49.257233,16.311991
14303,"Domašov, Nový konec",49.240332,16.347683
14304,"Domašov, u hřbitova",49.247189,16.343496
14305,"Javůrek",49.254545,16.360777
14306,"Lesní Hluboké",49.268358,16.310195
14307,"Lesní Hluboké, motel 9 křížů",49.266652,16.296542
14308,"Litostrov",49.227062,16.334205
14309,"Rudka",49.241582,16.330561
1431,"Nerudova",49.206275,16.595414
14310,"Rudka, u křížku",49.243468,16.335031
14311,"Zálesná Zhoř, rozcestí",49.261911,16.301337
14312,"Příbram na Moravě, Brodek",49.198605,16.304023
14313,"Příbram na Moravě, Jednota",49.194501,16.302344
14314,"Příbram na Moravě, rozc. 2.0",49.204668,16.3103
14315,"Zbraslav",49.221018,16.295808
14316,"Zbraslav, Březina",49.221818,16.282843
14318,"Zbraslav, Malinovského",49.217576,16.298769
14319,"Hlína",49.114511,16.427406
14320,"Hlína, samota",49.123142,16.42101
14321,"Kratochvilka",49.157053,16.376949
14322,"Lukovany, na dolině",49.162935,16.299698
14323,"Lukovany, točna",49.163362,16.295969
14324,"Lukovany, u kapličky",49.163293,16.302804
14325,"Neslovice",49.142578,16.387408
14326,"Neslovice, škola",49.145908,16.387286
14327,"Oslavany, Padochov, restaurace",49.135068,16.354682
14328,"Oslavany, Padochov, rozcestí",49.13273,16.352483
14329,"Oslavany, Padochov, závod",49.137143,16.348372
1433,"Neumannova",49.19659,16.577965
14330,"Zakřany, Jednota",49.168718,16.331429
14331,"Zakřany, obecní úřad",49.170329,16.325743
14332,"Zakřany, ZD",49.169187,16.319818
14333,"Zbýšov, Anenská",49.148768,16.350715
14334,"Zbýšov, internát",49.161724,16.343861
14335,"Zbýšov, Jednota",49.161451,16.342754
14336,"Zbýšov, městský úřad",49.154663,16.349258
14337,"Zbýšov, Poustka",49.158587,16.346868
14338,"Zbýšov, Sička",49.166856,16.353205
14339,"Dolní Kounice, Masarykovo nám.",49.070302,16.464113
1434,"Vozovna Husovice",49.208658,16.630046
14340,"Dolní Kounice, Rybárna",49.071381,16.46911
14341,"Dolní Kounice, Skalní",49.070306,16.456692
14342,"Dolní Kounice, Trboušanská",49.06613,16.468147
14343,"Jezeřany-Maršovice, Jezeřany",49.029247,16.436871
14344,"Jezeřany-Maršovice, škola",49.033484,16.431745
14345,"Jezeřany-Maršovice, točna",49.036405,16.427709
14346,"Kupařovice",49.0421,16.48738
14347,"Moravské Bránice, U Mašinhózu",49.083147,16.433545
14348,"Moravské Bránice, škola",49.081528,16.438244
14349,"Moravské Bránice, u hřbitova",49.086134,16.438924
1435,"Novomoravanská",49.153104,16.600346
14350,"Moravské Bránice, žel. st.",49.084816,16.428949
14351,"Nové Bránice",49.070355,16.443385
14352,"Nové Bránice, rozc.",49.078247,16.439327
14353,"Nové Bránice, škola",49.073371,16.439374
14354,"Pravlov",49.054553,16.486771
14355,"Pravlov, kulturní dům",49.054214,16.480114
14356,"Pravlov, rozc.",49.053006,16.479074
14357,"Trboušany",49.049142,16.46398
14358,"Trboušany, rozc.",49.044838,16.471218
14359,"Zbraslav, u kostela",49.22247,16.29316
1436,"Nové sady",49.190126,16.60925
14360,"Dolní Kounice, Nové Kounice",49.078193,16.442358
14361,"Dolní Kounice, u Machových",49.074762,16.447513
14364,"Vysoké Popovice",49.182835,16.287004
1438,"Novolíšeňská",49.20182,16.670471
14401,"Křoví, pila",49.314018,16.248835
14402,"Křoví, rozcestí",49.31688,16.260866
14403,"Přibyslavice",49.278604,16.260053
14404,"Přibyslavice, motorest 9 křížů",49.27157,16.281158
14405,"Přibyslavice, obecní úřad",49.279741,16.262974
14406,"Přibyslavice, Radoškov",49.283997,16.302503
14407,"Přibyslavice, Radoškov, Spálený mlýn",49.294797,16.288857
14408,"Velká Bíteš, PBS",49.299826,16.213894
14409,"Velká Bíteš, BDS",49.296472,16.220656
1441,"Obecká",49.21441,16.701682
14410,"Velká Bíteš, cihelna",49.284464,16.24191
14412,"Velká Bíteš, náměstí",49.28843,16.226807
14413,"Velká Bíteš, Pánov, rozcestí",49.312502,16.283915
14414,"Velká Bíteš, samota",49.303318,16.232853
14415,"Velká Bíteš, Vlkovská",49.293684,16.22381
14416,"Velká Bíteš, škola",49.290697,16.227114
14417,"Křoví, I",49.31023,16.263142
14418,"Křoví, II",49.305978,16.264135
14419,"Velká Bíteš, Hybešova",49.283225,16.230586
1442,"Obilní trh",49.198122,16.597847
14420,"Velká Bíteš, Košíkov",49.26883,16.238987
14421,"Velká Bíteš, Ludvíkov",49.254637,16.257732
14423,"Hluboké",49.225953,16.22696
14424,"Újezd u Rosic, samota",49.222003,16.238089
14425,"Stanoviště",49.237583,16.255712
14426,"Stanoviště, rozc. 1.0",49.246529,16.26273
14427,"Újezd u Rosic",49.222608,16.253994
14428,"Újezd u Rosic, u kovárny",49.222415,16.248462
14429,"Zálesná Zhoř",49.251147,16.291372
1443,"Oblá",49.177499,16.552707
14430,"Zálesná Zhoř, hájenka",49.251882,16.278724
14431,"Čučice",49.140006,16.277489
14432,"Ketkovice",49.159057,16.264104
14433,"Ketkovice, kovárna",49.161018,16.26144
14434,"Rapotice, škola",49.19106,16.255348
14435,"Rapotice, železniční stanice",49.18409,16.256239
14436,"Sudice, náves",49.182238,16.236392
14437,"Sudice, rozcestí 1.0",49.180877,16.254778
14438,"Biskoupky",49.099688,16.280147
14439,"Biskoupky, rozc.",49.110276,16.285869
14440,"Ivančice, Budkovice",49.073074,16.347399
14441,"Ivančice, Alexovice",49.090773,16.355852
14443,"Ivančice, Alexovice, transformátor",49.089753,16.350857
14444,"Ivančice, Horní Hlinky",49.102017,16.385553
14445,"Ivančice, Hrubšice",49.09312,16.303917
14446,"Ivančice, náměstí",49.102275,16.37522
14447,"Ivančice, Němčice, sokolovna",49.094084,16.364314
14448,"Ivančice, Oslavanská",49.103814,16.368589
14449,"Ivančice, Řeznovice",49.086045,16.323792
14450,"Ivančice, Řeznovice, škola",49.084825,16.319868
14451,"Ivančice, silo",49.108054,16.35581
14452,"Ivančice, Stříbský mlýn",49.089538,16.404543
14453,"Ivančice, škola",49.104439,16.371964
14454,"Ivančice, železniční stanice",49.097899,16.372472
14455,"Nová Ves, host. U Slavíků",49.106578,16.314521
14456,"Nová Ves, škola",49.108679,16.309763
14457,"Oslavany, aut. st.",49.120782,16.336443
14458,"Oslavany, Havířská",49.131305,16.326685
14459,"Oslavany, Dolina",49.116663,16.324708
14460,"Oslavany, náměstí",49.126496,16.330829
14461,"Oslavany, Nová čtvrť",49.128752,16.323029
14462,"Oslavany, Podlesí",49.13792,16.346303
14463,"Oslavany, Permonium",49.125765,16.345658
14464,"Oslavany, Tř. 1. máje",49.133304,16.334578
14465,"Oslavany, U mlýnka",49.136101,16.344033
14466,"Oslavany, železniční stanice",49.119084,16.345184
14467,"Moravský Krumlov, Břízová",49.041609,16.306857
14468,"Moravský Krumlov, Durdice",49.038448,16.321217
14469,"Moravský Krumlov, průmyslová zóna",49.04891,16.339637
1447,"Obřanská - u školy",49.222716,16.644771
14470,"Moravský Krumlov, Jatky",49.037643,16.310305
14471,"Moravský Krumlov, Kavalírka",49.045754,16.310729
14472,"Moravský Krumlov, náměstí",49.048725,16.312711
14473,"Moravský Krumlov, poliklinika",49.043479,16.305563
14474,"Moravský Krumlov, Okružní",49.038475,16.31619
14475,"Moravský Krumlov, Rakšice, restaurace",49.035613,16.319658
14476,"Moravský Krumlov, u přejezdu",49.044994,16.339475
14477,"Moravský Krumlov, stezka",49.044908,16.321858
14478,"Moravský Krumlov, Václavská",49.044043,16.31558
14479,"Moravský Krumlov, železniční stanice",49.04624,16.338136
1448,"Obřanský most",49.227533,16.649902
14480,"Ivančice, Budkovice, rozcestí",49.081928,16.349279
14481,"Moravský Krumlov, Ivančická",49.050613,16.296662
14482,"Moravský Krumlov, hájenka",49.043838,16.359682
14483,"Moravský Krumlov, Na Kačence",49.033103,16.303278
14484,"Moravský Krumlov, škola",49.047595,16.301727
14485,"Moravský Krumlov, u parku",49.045114,16.304434
14486,"Moravský Krumlov, Polánka",49.068361,16.304117
14487,"Moravský Krumlov, Polánka, rozcestí",49.066169,16.308249
14488,"Moravský Krumlov, Rakšice, lesovna",49.013733,16.355894
14489,"Moravský Krumlov, Rakšice, Silo",49.019335,16.341522
14490,"Moravský Krumlov, Rakšice, žel.st.",49.014358,16.345505
14491,"Moravský Krumlov, Rokytná",49.064781,16.323144
14492,"Moravský Krumlov, Rokytná, rozcestí",49.074574,16.326665
14493,"Moravský Krumlov, Stavení",49.05523,16.389172
14494,"Dobřínsko",49.053529,16.260958
14495,"Rybníky",49.025458,16.281038
14496,"Ivančice, Němčice",49.093246,16.368351
14497,"Sudice, škola",49.181074,16.242053
14498,"Sudice, Výhon",49.180375,16.250437
14499,"Moravský Krumlov, autobusové nádraží",49.04818,16.309271
14501,"Lhánice",49.111815,16.217583
14502,"Mohelno",49.114162,16.1901
14503,"Mohelno, sokolovna",49.115265,16.194616
14504,"Senorady",49.123982,16.244818
14505,"Senorady, u kovárny",49.122438,16.250935
14507,"Náměšť nad Oslavou, autobusové nádraží",49.207007,16.14766
14519,"Dolní Dubňany, u mostu",49.055517,16.224832
1452,"Obřany, sídliště",49.235584,16.644343
14520,"Dukovany, obec",49.079628,16.190947
14521,"Dukovany, rozcestí",49.086423,16.162144
14522,"Horní Dubňany",49.062948,16.201328
14523,"Horní Dubňany, obecní úřad",49.065899,16.203088
14524,"Jamolice, lesovna",49.079928,16.239199
14525,"Jamolice, mateřská škola",49.072092,16.258284
14526,"Jamolice, restaurace",49.073338,16.249429
14528,"Dobelice, Krumlovská",49.017208,16.27859
14529,"Dobelice, obecní úřad",49.016771,16.279006
1453,"Olbrachtovo náměstí",49.224699,16.558583
14530,"Dobelice, Vémyslická",49.016693,16.276102
14531,"Džbánice",49.001555,16.208171
14532,"Kadov",48.98232,16.28711
14533,"Kadov, rozcestí",48.991877,16.277283
14535,"Lesonice, požární zbrojnice",49.003561,16.310147
14536,"Miroslavské Knínice",48.978017,16.322579
14537,"Petrovice",49.007495,16.29147
14538,"Vémyslice, nový hřbitov",49.025676,16.24341
14539,"Vémyslice, u kostela",49.022563,16.253826
14540,"Vémyslice, váha",49.018635,16.263301
14541,"Bohutice",48.989738,16.360072
14542,"Hostěradice, lom",48.946936,16.265203
14543,"Hostěradice, náměstí",48.950582,16.259558
14544,"Hostěradice, Chlupice",48.951205,16.242968
14545,"Hostěradice, Míšovice",48.962262,16.262175
14546,"Miroslav, autobusové nádraží",48.947007,16.313
14548,"Miroslav, jesle",48.945167,16.307937
14549,"Miroslav, kostel",48.950164,16.313693
1455,"Olomoucká - u školy",49.186303,16.652718
14550,"Miroslav, provozovna ČAS",48.941965,16.321183
14551,"Miroslav, Réna",48.933508,16.337323
14552,"Miroslav, rozcestí",48.933557,16.362409
14554,"Miroslav, statek",48.945987,16.317807
14555,"Miroslav, železniční stanice",48.93532,16.362297
14557,"Miroslav, Kašenec, státní silnice",48.918483,16.333665
14558,"Miroslav, Kašenec, točna",48.919183,16.327708
14559,"Našiměřice",48.968258,16.372205
14561,"Našiměřice, železniční stanice",48.963144,16.350726
14562,"Skalice, dolní zastávka",48.963511,16.224311
14564,"Skalice, sokolovna",48.961453,16.223723
14565,"Suchohrdly u Miroslavi",48.942994,16.363104
1457,"Olšanského",49.244294,16.577498
14601,"Dukovany, EDU",49.090362,16.144966
14602,"Čermákovice",49.032307,16.19339
14603,"Rešice, dvůr",49.048586,16.164028
14604,"Rešice, restaurace",49.053075,16.172038
14605,"Rešice, Kordula, rozcestí",49.061292,16.145902
14606,"Tulešice, Jarolímův mlýn",49.03117,16.23049
14607,"Tulešice, křižovatka",49.040096,16.204039
14608,"Tulešice, zámek",49.038923,16.205912
1461,"Ondrouškova",49.217593,16.517246
1462,"Optátova",49.20872,16.555587
1463,"Opuštěná",49.185561,16.613497
1466,"Ořechovská",49.156838,16.599868
1467,"Ořešín",49.276463,16.606664
1468,"Ořešínská",49.273454,16.599797
14701,"Hrotovice, autobusové nádraží",49.107408,16.060075
14702,"Hrotovice, správa silnic",49.103933,16.072176
14703,"Slavětice",49.103547,16.106793
14704,"Slavětice, rozcestí",49.101699,16.083697
14706,"Rouchovany",49.069188,16.109075
14709,"Rouchovany, učiliště",49.072072,16.101738
14710,"Rouchovany, Šemíkovice",49.053162,16.112698
14711,"Horní Kounice",49.026293,16.151487
14713,"Medlice, křižovatka",49.006268,16.125894
14715,"Přeskače, obec",49.015103,16.107128
14718,"Tavíkovice, hostinec",49.03176,16.10654
14719,"Tavíkovice, škola",49.033761,16.103083
1472,"Osová",49.168899,16.566766
14720,"Tavíkovice, Dobronice",49.020443,16.077052
14723,"Újezd, zámeček",49.023133,16.053993
14725,"Tavíkovice, Oseva",49.032868,16.103444
1473,"Otakara Ševčíka",49.195016,16.646108
1475,"Palackého vrch",49.224173,16.573374
1476,"Palackého náměstí",49.250828,16.581838
1477,"Pálavské náměstí",49.205873,16.657823
1478,"Pavlíkova",49.194724,16.583
1479,"Panská lícha",49.245186,16.624821
1481,"Pavlovská",49.189761,16.531177
1483,"Pionýrská",49.207723,16.604443
1485,"Pluháčkova",49.275205,16.604222
1487,"Pisárky",49.193724,16.570114
1488,"Pod dálnicí",49.163526,16.555281
1489,"Podbělová",49.213965,16.681523
1490,"Pod Jurankou",49.199163,16.566294
1491,"Podkomorská",49.225484,16.513572
1492,"Pod nemocnicí",49.172181,16.568988
1493,"Podlesí",49.21876,16.54232
1494,"Pod Mniší horou",49.227402,16.534252
1495,"Pod Tuřankou",49.173121,16.675222
1496,"Podlomní",49.192375,16.655178
1497,"Podolská",49.20307,16.713793
1498,"Podsednická",49.209489,16.645874
1499,"Podnikatelská",49.227197,16.576307
1501,"Podstránská",49.187131,16.666511
1502,"Podveská",49.217615,16.558598
1503,"Podzimní",49.221605,16.653027
1506,"Poliklinika Lesná",49.222462,16.625658
15101,"Hajany",49.11067,16.555062
15102,"Modřice, Agropodnik",49.115717,16.606647
15103,"Modřice, CTP Inventec",49.115424,16.600605
15105,"Modřice, CTP DHL",49.111496,16.602914
1511,"Popelova",49.15677,16.64636
15110,"Modřice, Uhelné sklady",49.118348,16.60622
15113,"Moravany, Bohunická cesta",49.150948,16.58364
15114,"Moravany, Hlavní",49.147163,16.578724
15115,"Moravany, Nebovidská",49.147983,16.569237
15116,"Nebovidy, dolní konec",49.14204,16.549113
15117,"Nebovidy, rozcestí Střelice",49.145417,16.531543
15118,"Nebovidy, u kostela",49.14171,16.553836
15119,"Nebovidy, Závist",49.134425,16.528867
1512,"Poříčí",49.187296,16.594573
15120,"Želešice, hostinec",49.116809,16.581516
15121,"Želešice, na kopci",49.118343,16.592052
15122,"Modřice, Brněnská",49.129762,16.604962
15123,"Modřice, čistička",49.131992,16.633462
15124,"Modřice, Drůbežářské závody",49.133705,16.630941
15125,"Měnín, Albrechtov",49.068529,16.682665
15126,"Modřice, Husova",49.1322,16.612159
15127,"Modřice, Masarykova",49.131145,16.614594
15128,"Měnín, u mlýna",49.084637,16.694445
15129,"Modřice, náměstí",49.127715,16.615961
1513,"Pratecká",49.146272,16.681431
15130,"Modřice, Olympia",49.139347,16.634025
15131,"Opatovice",49.075972,16.641074
15132,"Modřice, Olympia jih",49.135069,16.633864
15133,"Otmarov, chaloupka",49.100459,16.680497
15134,"Modřice, smyčka",49.126974,16.604488
15135,"Popovice, u tratě",49.103857,16.608063
15136,"Rajhradice, Loučka",49.092567,16.621709
15137,"Modřice, Tyršova",49.129832,16.603529
15138,"Rajhrad, hospic",49.086062,16.598458
15139,"Modřice, Za mlýnem",49.130699,16.624761
1514,"Pražákova",49.162888,16.602621
15140,"Modřice, železniční stanice",49.133484,16.606821
15141,"Modřice, Žižkova",49.134054,16.61513
15143,"Rajhradice, obecní úřad",49.091666,16.633934
15144,"Rajhradice, váha",49.093622,16.635491
15145,"Rebešovice",49.104969,16.638034
15146,"Rebešovice, Horky",49.108661,16.641332
15149,"Rajhrad, Městečko",49.089175,16.606041
15153,"Popovice, železniční stanice",49.103236,16.607532
15154,"Měnín, ZD",49.09157,16.689734
15155,"Popovice",49.10674,16.615093
15156,"Holasice",49.078005,16.60397
1516,"Pražská",49.173478,16.531543
15162,"Želešice, u dálnice",49.115128,16.569013
15165,"Měnín, obchodní středisko",49.079732,16.693543
15166,"Rajhrad, stará pošta",49.087692,16.591767
15167,"Měnín, rozcestí",49.087222,16.716475
15168,"Rajhrad, městský úřad",49.089813,16.603978
1517,"Preslova",49.199298,16.570799
15171,"Měnín, u pomníku",49.08569,16.698812
15175,"Otmarov",49.100402,16.672208
15176,"Rajhradice, obalovna",49.096397,16.651628
15179,"Rajhrad, klášter",49.090886,16.614919
1518,"Prodloužená",49.151763,16.647696
15180,"Želešice, u Sulzrů",49.116721,16.57747
15181,"Rajhrad, železniční stanice",49.084391,16.605152
15182,"Rajhrad, GEIS",49.085488,16.582679
15183,"Modřice, Bobrava, motel",49.106888,16.601436
15184,"Modřice, Bobrava, střed",49.105065,16.601406
15185,"Modřice, Decathlon",49.137598,16.637297
15186,"Modřice, XXXLutz",49.138934,16.637263
15201,"Bratčice",49.065502,16.522818
15202,"Bratčice, pískovna",49.059682,16.517593
15203,"Ledce, obecní úřad",49.052175,16.555735
15204,"Ledce, rozcestí",49.049795,16.565591
15205,"Medlov",49.034707,16.523155
15206,"Mělčany",49.075269,16.493576
15207,"Němčičky",49.05062,16.501284
15208,"Sobotovice",49.059106,16.558127
15209,"Sobotovice, transformátor",49.061513,16.552708
1521,"Proškovo náměstí",49.220019,16.643342
15210,"Syrovice",49.080309,16.548539
15211,"Syrovice, MŠ",49.078921,16.546658
15212,"Syrovice, Sobotovická",49.077625,16.545298
15213,"Blučina, Komenského",49.055334,16.63508
15214,"Blučina, náměstí",49.0549,16.646477
15215,"Blučina, obchodní středisko",49.056137,16.645115
15216,"Blučina, hřbitov",49.052408,16.656917
15217,"Blučina, ZD",49.053467,16.626852
15219,"Hrušovany u Brna, obecní úřad",49.039091,16.594531
1522,"Provazníkova",49.214495,16.623938
15220,"Hrušovany u Brna, sídliště",49.039226,16.584787
15221,"Hrušovany u Brna, VÚZA",49.042062,16.577123
15222,"Hrušovany u Brna, žel. st.",49.034256,16.591743
15223,"Moutnice, střed",49.049062,16.737068
15224,"Moutnice, u fary",49.05063,16.738792
15225,"Nesvačilka",49.064001,16.754377
15226,"Těšany",49.039401,16.771127
15227,"Těšany, u váhy",49.041014,16.76507
15228,"Židlochovice, ADOSA",49.028799,16.617033
15229,"Židlochovice, aut. st.",49.036032,16.614758
1523,"Prušánecká",49.208887,16.663417
15230,"Židlochovice, škola",49.037011,16.610483
15231,"Židlochovice, nábřeží",49.032948,16.620197
15232,"Moutnice, Rozařín",49.052795,16.737614
15233,"Měnín, Jalovisko",49.055856,16.707137
15234,"Medlov, Kafilerie",49.017782,16.534938
15236,"Sobotovice, rozcestí",49.060587,16.565757
15239,"Židlochovice, sídliště",49.039601,16.616325
15241,"Židlochovice, železniční stanice",49.033551,16.617002
15242,"Syrovice, logistický areál",49.075933,16.55606
15243,"Syrovice, Chocholáč",49.075679,16.541612
1525,"Přemyslovo náměstí",49.176373,16.68731
15251,"Vojkovice",49.052156,16.607262
15252,"Vojkovice, sídliště",49.056811,16.603809
15255,"Medlov, seniorcentrum",49.035711,16.528611
15256,"Moutnice, k Jalovisku",49.048213,16.736238
1526,"Příjezdová",49.261837,16.569462
1527,"Přístaviště",49.228231,16.522304
1528,"Přívrat",49.218597,16.573847
1530,"Přízřenice, smyčka",49.14428,16.621157
15301,"Přísnotice",49.003395,16.613415
15302,"Unkovice, rozc.",49.015457,16.60427
15303,"Žabčice",49.012531,16.601671
15304,"Žabčice, sokolovna",49.012877,16.60025
15305,"Žabčice, u Mahovských",49.004733,16.609839
15306,"Žabčice, žel. st.",49.011253,16.595109
15307,"Vranovice, žel.st.",48.964152,16.604845
15308,"Cvrčovice",48.996648,16.51287
15309,"Cvrčovice, učiliště",48.990823,16.516354
1531,"Přízřenice",49.145202,16.620114
15310,"Ivaň",48.92928,16.57525
15311,"Ivaň, hájenka Plaček",48.946603,16.589208
15312,"Malešovice, obecní úřad",49.022869,16.500382
15313,"Odrovice",49.007622,16.511005
15314,"Odrovice, bytovky",49.011565,16.507116
15315,"Pohořelice, Brněnská",48.9849,16.530256
15317,"Pohořelice, náměstí",48.980757,16.522231
15318,"Pohořelice, Nová Ves",48.937073,16.528308
1532,"Raisova",49.182151,16.562552
15320,"Pohořelice, obchodní akademie",48.978607,16.505343
15321,"Pohořelice, Smolín",49.007297,16.540233
15323,"Pohořelice, Tyršova",48.983575,16.519513
15324,"Pohořelice, Velký Dvůr",48.962313,16.533415
15325,"Pohořelice, Velký Dvůr, rozcestí",48.962035,16.519421
15327,"Pohořelice, Městský úřad",48.976913,16.515378
15328,"Přibice, kostel",48.961798,16.573021
15329,"Přibice, u kaple",48.963595,16.575845
1533,"Ráječek",49.1611,16.637815
15330,"Nosislav, Kroužek",49.014256,16.652173
15331,"Nosislav, Městečko",49.010659,16.65895
15332,"Nosislav, Pod kopcem",49.00864,16.665974
15333,"Uherčice, Na trávníku",48.970176,16.651922
15334,"Uherčice, obecní úřad",48.968026,16.655063
15335,"Uherčice, ZD",48.965845,16.663422
15336,"Velké Němčice",48.99493,16.675519
15337,"Velké Němčice, Boudky",49.004601,16.671143
15338,"Velké Němčice, Brněnská",48.993811,16.675253
15339,"Velké Němčice, Nová Ves",48.974189,16.69881
15340,"Velké Němčice, obecní úřad",48.991157,16.670754
15341,"Velké Němčice, rozcestí",48.981235,16.6493
15342,"Velké Němčice, škola",48.991905,16.67408
15343,"Velké Němčice, ZD",48.988616,16.679204
15344,"Boleradice",48.967437,16.814206
15345,"Boleradice, mlýn",48.96267,16.833974
15346,"Boleradice, u kříže",48.969533,16.806925
15347,"Boleradice, ZD",48.963007,16.825669
15348,"Diváky, dílny",48.993794,16.784093
15349,"Diváky, dolní konec",48.991043,16.798233
1535,"Reissigova",49.216255,16.604041
15350,"Diváky, obecní úřad",48.98914,16.788904
15351,"Diváky, samota",48.987544,16.803445
15352,"Křepice, dolní",49.000898,16.723558
15353,"Křepice, škola",48.998483,16.717538
15354,"Kurdějov, most",48.956475,16.763122
15355,"Kurdějov, na kopci",48.954042,16.759311
15356,"Kurdějov, u penzionu",48.961906,16.760426
15357,"Vranovice, vodárna",48.975217,16.633908
15358,"Vranovice, Lipová",48.970754,16.606221
1536,"Rakovec",49.227805,16.508536
15360,"Nikolčice, Jednota",48.992387,16.753876
15361,"Nikolčice, obecní úřad",48.995315,16.753469
15362,"Nikolčice, rozcestí",48.983856,16.762561
15363,"Nikolčice, ZD",48.999773,16.742824
15364,"Šitbořice, na kopci",49.011477,16.778066
15365,"Šitbořice, Nikolčická",49.016373,16.77537
15366,"Šitbořice, obecní úřad",49.015388,16.776133
15367,"Vranovice, škola",48.966768,16.606556
15368,"Pohořelice, průmyslová zóna jih",48.971631,16.516888
15369,"Pohořelice, Velký Dvůr, sádky",48.963997,16.537391
1537,"Rakovecká",49.226049,16.518757
15371,"Vranovice, sokolovna",48.971155,16.603841
15372,"Nikolčice, škola",48.996048,16.753804
15379,"Pohořelice, průmyslová zóna východ",48.99023,16.540052
1538,"Revoluční",49.149762,16.662448
15380,"Vranovice, u hřbitova",48.967671,16.588811
1539,"Renčova",49.246955,16.575106
1540,"Ríšova",49.206684,16.481219
15400,"Horní Bojanovice",48.949048,16.800138
15401,"Horní Bojanovice, rozcestí",48.950262,16.810931
15402,"Horní Bojanovice, ZD",48.940717,16.79728
15403,"Hustopeče, autobusové nádraží",48.938018,16.735492
15404,"Hustopeče, cihelna",48.946544,16.742482
15405,"Hustopeče, farma",48.930205,16.765343
15406,"Hustopeče, Mostárna",48.914237,16.710214
15407,"Hustopeče, Nádražní",48.935361,16.731025
15408,"Hustopeče, plnírna",48.917151,16.703184
15409,"Hustopeče, strojírny",48.933399,16.743905
1541,"Riviéra",49.18746,16.572246
15410,"Hustopeče, u stadionu",48.944199,16.733041
15411,"Hustopeče, nemocnice",48.944552,16.731521
15412,"Popice",48.928419,16.664539
15413,"Popice, rozcestí",48.91954,16.684411
15414,"Pouzdřany, obecní úřad",48.935503,16.625457
15415,"Pouzdřany, škola",48.941515,16.632115
15416,"Starovice",48.955548,16.708525
15417,"Starovice, zemědělské družstvo",48.95695,16.699551
15418,"Starovice, rozcestí",48.960176,16.717714
15419,"Starovičky",48.907554,16.775805
15420,"Starovičky, průmyslová zóna",48.915072,16.770392
15422,"Strachotín",48.905282,16.652333
15423,"Šakvice, horní konec",48.899151,16.712903
15424,"Šakvice, obecní úřad",48.89684,16.717438
15425,"Šakvice, železniční stanice",48.912728,16.706628
15427,"Pasohlávky, rozcestí Ivaň",48.918785,16.557255
15428,"Pasohlávky, u kostela",48.90308,16.54164
15429,"Troskotovice, hřbitov",48.921942,16.441028
1543,"Rolencova",49.145211,16.655319
